,SEED,TOTAL_STEPS,CL0,CR0,CL1,CR1,RADIAL_VARIANCE,RADIUS
7268,1,4001,0.0,0.0,-1.0,0.6,0.39924655603380854,164.2131657934047
7269,1,4001,0.0,0.0,-1.0,0.8,0.39850239552021555,164.22329165879685
7270,1,4001,0.0,0.0,-1.0,1.0,0.39775899096840356,164.23342656893846
7271,1,4001,0.0,0.0,-0.8,-1.0,0.4299302433252285,163.68802605104628
7272,1,4001,0.0,0.0,-0.8,-0.8,0.28886317220862,177.01619381516005
7273,1,4001,0.0,0.0,-0.8,-0.6,0.4082372371670979,164.09129315349907
7274,1,4001,0.0,0.0,-0.8,-0.4,0.4022306917035073,164.17275406912623
7275,1,4001,0.0,0.0,-0.8,-0.2,0.40148354049936985,164.18284310763033
7276,1,4001,0.0,0.0,-0.8,0.0,0.40073713186956633,164.19294145244436
7277,1,4001,0.0,0.0,-0.8,0.2,0.39999146925525286,164.20304903636196
7278,1,4001,0.0,0.0,-0.8,0.4,0.39924655603380854,164.2131657934047
7279,1,4001,0.0,0.0,-0.8,0.6,0.39850239552021555,164.22329165879685
7280,1,4001,0.0,0.0,-0.8,0.8,0.39775899096840356,164.23342656893846
7281,1,4001,0.0,0.0,-0.8,1.0,0.3968561602255463,164.23228529344695
7282,1,4001,0.0,0.0,-0.6,-1.0,0.41494801763322786,163.94970369975312
7283,1,4001,0.0,0.0,-0.6,-0.8,0.4227015700407072,163.80736712686382
7284,1,4001,0.0,0.0,-0.6,-0.6,0.2871329180455514,176.94327653994355
7285,1,4001,0.0,0.0,-0.6,-0.4,0.40522859643511105,164.13171908189364
7286,1,4001,0.0,0.0,-0.6,-0.2,0.40073713186956633,164.19294145244436
7287,1,4001,0.0,0.0,-0.6,0.0,0.39999146925525286,164.20304903636196
7288,1,4001,0.0,0.0,-0.6,0.2,0.39924655603380854,164.2131657934047
7289,1,4001,0.0,0.0,-0.6,0.4,0.39850239552021555,164.22329165879685
7290,1,4001,0.0,0.0,-0.6,0.6,0.39775899096840356,164.23342656893846
7291,1,4001,0.0,0.0,-0.6,0.8,0.3968561602255463,164.23228529344695
7292,1,4001,0.0,0.0,-0.6,1.0,0.39595466548719477,164.2311542551731
7293,1,4001,0.0,0.0,-0.4,-1.0,0.4075327224026276,164.05206680969502
7294,1,4001,0.0,0.0,-0.4,-0.8,0.41062105273783794,164.02012988483432
7295,1,4001,0.0,0.0,-0.4,-0.6,0.4155126108073389,163.9278814717404
7296,1,4001,0.0,0.0,-0.4,-0.4,0.2864325552388035,176.90304949321364
7297,1,4001,0.0,0.0,-0.4,-0.2,0.4022317300920534,164.17229406310847
7298,1,4001,0.0,0.0,-0.4,0.0,0.39924655603380854,164.2131657934047
7299,1,4001,0.0,0.0,-0.4,0.2,0.39850239552021555,164.22329165879685
7300,1,4001,0.0,0.0,-0.4,0.4,0.39775899096840356,164.23342656893846
7301,1,4001,0.0,0.0,-0.4,0.6,0.3968561602255463,164.23228529344695
7302,1,4001,0.0,0.0,-0.4,0.8,0.39595466548719477,164.2311542551731
7303,1,4001,0.0,0.0,-0.4,1.0,0.3950545121041829,164.23003335251155
7304,1,4001,0.0,0.0,-0.2,-1.0,0.40611422165138417,164.07827461572168
7305,1,4001,0.0,0.0,-0.2,-0.8,0.4047289596689504,164.10372984893067
7306,1,4001,0.0,0.0,-0.2,-0.6,0.4063131362900904,164.09090713245448
7307,1,4001,0.0,0.0,-0.2,-0.4,0.4083707143560087,164.04942651302824
7308,1,4001,0.0,0.0,-0.2,-0.2,0.2856022027620484,176.87508544952016
7309,1,4001,0.0,0.0,-0.2,0.0,0.3992468611767459,164.2130137421918
7310,1,4001,0.0,0.0,-0.2,0.2,0.39775899096840356,164.23342656893846
7311,1,4001,0.0,0.0,-0.2,0.4,0.3968561602255463,164.23228529344695
7312,1,4001,0.0,0.0,-0.2,0.6,0.39595466548719477,164.2311542551731
7313,1,4001,0.0,0.0,-0.2,0.8,0.3950545121041829,164.23003335251155
7314,1,4001,0.0,0.0,-0.2,1.0,0.3941557053358903,164.22892248559285
7315,1,4001,0.0,0.0,0.0,-1.0,0.40148354049936985,164.18284310763033
7316,1,4001,0.0,0.0,0.0,-0.8,0.40332028555314,164.12986578062416
7317,1,4001,0.0,0.0,0.0,-0.6,0.4019340654631353,164.155518951887
7318,1,4001,0.0,0.0,0.0,-0.4,0.4020254350304444,164.16201277838485
7319,1,4001,0.0,0.0,0.0,-0.2,0.40128190198670327,164.17188534652217
7320,1,4001,0.0,0.0,0.0,0.0,0.39775899096840356,164.23342656893846
7321,1,4001,0.0,0.0,0.0,0.2,0.39595253315512496,164.231172939473
7322,1,4001,0.0,0.0,0.0,0.4,0.39595466548719477,164.2311542551731
7323,1,4001,0.0,0.0,0.0,0.6,0.3950545121041829,164.23003335251155
7324,1,4001,0.0,0.0,0.0,0.8,0.3941557053358903,164.22892248559285
7325,1,4001,0.0,0.0,0.0,1.0,0.3932582503521253,164.22782155624714
7326,1,4001,0.0,0.0,0.2,-1.0,0.40073713186956633,164.19294145244436
7327,1,4001,0.0,0.0,0.2,-0.8,0.39999146925525286,164.20304903636196
7328,1,4001,0.0,0.0,0.2,-0.6,0.4005351095468111,164.18158502457962
7329,1,4001,0.0,0.0,0.2,-0.4,0.39914833425263957,164.2074283953334
7330,1,4001,0.0,0.0,0.2,-0.2,0.39775899096840356,164.23342656893846
7331,1,4001,0.0,0.0,0.2,0.0,0.3931403253263425,164.2775190058125
7332,1,4001,0.0,0.0,0.2,0.2,0.13187433208757865,175.66234795068948
7333,1,4001,0.0,0.0,0.2,0.4,0.3923559409863253,164.2267829660263
7334,1,4001,0.0,0.0,0.2,0.6,0.3941557053358903,164.22892248559285
7335,1,4001,0.0,0.0,0.2,0.8,0.3932582503521253,164.22782155624714
7336,1,4001,0.0,0.0,0.2,1.0,0.392362152234966,164.22673046796965
7337,1,4001,0.0,0.0,0.4,-1.0,0.39999146925525286,164.20304903636196
7338,1,4001,0.0,0.0,0.4,-0.8,0.39924655603380854,164.2131657934047
7339,1,4001,0.0,0.0,0.4,-0.6,0.39850239552021555,164.22329165879685
7340,1,4001,0.0,0.0,0.4,-0.4,0.39775899096840356,164.23342656893846
7341,1,4001,0.0,0.0,0.4,-0.2,0.3962118195668865,164.24816977879692
7342,1,4001,0.0,0.0,0.4,0.0,0.3928847837991243,164.26055617813697
7343,1,4001,0.0,0.0,0.4,0.2,0.38325276175256634,164.31550534976205
7344,1,4001,0.0,0.0,0.4,0.4,0.13097730686370704,175.59778997735012
7345,1,4001,0.0,0.0,0.4,0.6,0.3887813743195181,164.22254441910766
7346,1,4001,0.0,0.0,0.4,0.8,0.392362152234966,164.22673046796965
7347,1,4001,0.0,0.0,0.4,1.0,0.39146741598055707,164.22564912588635
7348,1,4001,0.0,0.0,0.6,-1.0,0.39924655603380854,164.2131657934047
7349,1,4001,0.0,0.0,0.6,-0.8,0.39850239552021555,164.22329165879685
7350,1,4001,0.0,0.0,0.6,-0.6,0.39775899096840356,164.23342656893846
7351,1,4001,0.0,0.0,0.6,-0.4,0.39621669642072604,164.24804398509414
7352,1,4001,0.0,0.0,0.6,-0.2,0.3946722648689088,164.2628245284124
7353,1,4001,0.0,0.0,0.6,0.0,0.3931263115934624,164.2777541951296
7354,1,4001,0.0,0.0,0.6,0.2,0.3880422582877027,164.28800939976597
7355,1,4001,0.0,0.0,0.6,0.4,0.3725791456998234,164.28698449203577
7356,1,4001,0.0,0.0,0.6,0.6,0.13069448985554483,175.62926809940382
7357,1,4001,0.0,0.0,0.6,0.8,0.38522912815579824,164.21845169671005
7358,1,4001,0.0,0.0,0.6,1.0,0.3905740465008637,164.22457743672086
7359,1,4001,0.0,0.0,0.8,-1.0,0.39850239552021555,164.22329165879685
7360,1,4001,0.0,0.0,0.8,-0.8,0.39775899096840356,164.23342656893846
7361,1,4001,0.0,0.0,0.8,-0.6,0.3968561602255463,164.23228529344695
7362,1,4001,0.0,0.0,0.8,-0.4,0.39595466548719477,164.2311542551731
7363,1,4001,0.0,0.0,0.8,-0.2,0.3931405705032079,164.27738403446918
7364,1,4001,0.0,0.0,0.8,0.0,0.3915971800396929,164.29235587449645
7365,1,4001,0.0,0.0,0.8,0.2,0.38882696477609097,164.2222260650378
7366,1,4001,0.0,0.0,0.8,0.4,0.38323246154730994,164.31576615735213
7367,1,4001,0.0,0.0,0.8,0.6,0.36279346456866,164.31057563462318
7368,1,4001,0.0,0.0,0.8,0.8,0.12979740573971696,175.58631666389408
7369,1,4001,0.0,0.0,0.8,1.0,0.381699478314616,164.21449956089583
7370,1,4001,0.0,0.0,1.0,-1.0,0.39775899096840356,164.23342656893846
7371,1,4001,0.0,0.0,1.0,-0.8,0.3968561602255463,164.23228529344695
7372,1,4001,0.0,0.0,1.0,-0.6,0.39595466548719477,164.2311542551731
7373,1,4001,0.0,0.0,1.0,-0.4,0.3950545121041829,164.23003335251155
7374,1,4001,0.0,0.0,1.0,-0.2,0.3941557053358903,164.22892248559285
7375,1,4001,0.0,0.0,1.0,0.0,0.390076002104804,164.3068591129668
7376,1,4001,0.0,0.0,1.0,0.2,0.388534043217595,164.32201470189625
7377,1,4001,0.0,0.0,1.0,0.4,0.38529125509327744,164.21803792675865
7378,1,4001,0.0,0.0,1.0,0.6,0.37845633984192595,164.34380830387613
7379,1,4001,0.0,0.0,1.0,0.8,0.35127390721630847,164.183778697041
7380,1,4001,0.0,0.0,1.0,1.0,0.1303710367606789,175.50838789522334
7381,1,4001,0.0,0.2,-1.0,-1.0,0.43452901445386627,294.3447993143206
7382,1,4001,0.0,0.2,-1.0,-0.8,0.5395314397604061,252.06106530038042
7383,1,4001,0.0,0.2,-1.0,-0.6,0.6389259846634087,244.81703981655613
7384,1,4001,0.0,0.2,-1.0,-0.4,0.6550592855376941,242.53709440716045
7385,1,4001,0.0,0.2,-1.0,-0.2,0.6689819745233827,239.6685683389397
7386,1,4001,0.0,0.2,-1.0,0.0,0.5404419943767903,240.06917607851224
7387,1,4001,0.0,0.2,-1.0,0.2,0.5172128103766862,236.78188244914972
7388,1,4001,0.0,0.2,-1.0,0.4,0.5497288682281642,233.05209869982653
7389,1,4001,0.0,0.2,-1.0,0.6,0.569574993368332,233.00880936225974
7390,1,4001,0.0,0.2,-1.0,0.8,0.5255452570167797,235.91929247207295
7391,1,4001,0.0,0.2,-1.0,1.0,0.5464392604244025,235.4757085258568
7392,1,4001,0.0,0.2,-0.8,-1.0,0.4509830918140213,250.36164092509927
7393,1,4001,0.0,0.2,-0.8,-0.8,0.16837294117982135,298.97782614074566
7394,1,4001,0.0,0.2,-0.8,-0.6,0.5620615062239112,250.49021688338556
7395,1,4001,0.0,0.2,-0.8,-0.4,0.6178698329421959,244.4680821792226
7396,1,4001,0.0,0.2,-0.8,-0.2,0.704246918255021,235.30643192660997
7397,1,4001,0.0,0.2,-0.8,0.0,0.6326995127314597,233.9074076240986
7398,1,4001,0.0,0.2,-0.8,0.2,0.5441622077485395,229.6927815310929
7399,1,4001,0.0,0.2,-0.8,0.4,0.5625880083560216,226.45951731256463
7400,1,4001,0.0,0.2,-0.8,0.6,0.5819136629437733,225.58688727827965
7401,1,4001,0.0,0.2,-0.8,0.8,0.6110542162694902,226.60370404252302
7402,1,4001,0.0,0.2,-0.8,1.0,0.5933354345580071,228.45482360601025
7403,1,4001,0.0,0.2,-0.6,-1.0,0.49931443662779257,265.95286523247336
7404,1,4001,0.0,0.2,-0.6,-0.8,0.9577151870732956,238.17339498146987
7405,1,4001,0.0,0.2,-0.6,-0.6,0.30313489357869217,305.8150276979651
7406,1,4001,0.0,0.2,-0.6,-0.4,0.6092985347719991,246.1508592745358
7407,1,4001,0.0,0.2,-0.6,-0.2,0.6238023636811032,237.99338201629368
7408,1,4001,0.0,0.2,-0.6,0.0,0.729236537663888,226.2694810511495
7409,1,4001,0.0,0.2,-0.6,0.2,0.627694428194434,222.74343076199497
7410,1,4001,0.0,0.2,-0.6,0.4,0.5612609506583703,219.10367266563216
7411,1,4001,0.0,0.2,-0.6,0.6,0.5805635266571778,216.2128351094266
7412,1,4001,0.0,0.2,-0.6,0.8,0.5729782663525045,214.87385682921277
7413,1,4001,0.0,0.2,-0.6,1.0,0.6403763305973835,215.9969927076024
7414,1,4001,0.0,0.2,-0.4,-1.0,0.7841225155032486,247.1469874432614
7415,1,4001,0.0,0.2,-0.4,-0.8,0.8663647920415688,259.0821207278372
7416,1,4001,0.0,0.2,-0.4,-0.6,0.3880269547350879,263.18353665202744
7417,1,4001,0.0,0.2,-0.4,-0.4,0.30315609074421446,305.8012516386274
7418,1,4001,0.0,0.2,-0.4,-0.2,0.6034591901056592,236.5929911612818
7419,1,4001,0.0,0.2,-0.4,0.0,0.6698771206930164,224.2034938556834
7420,1,4001,0.0,0.2,-0.4,0.2,0.7525058931419024,213.32856335388274
7421,1,4001,0.0,0.2,-0.4,0.4,0.5945466864137608,209.9165002047887
7422,1,4001,0.0,0.2,-0.4,0.6,0.5359891868651194,207.07087640976889
7423,1,4001,0.0,0.2,-0.4,0.8,0.5405967338096659,201.94444429051254
7424,1,4001,0.0,0.2,-0.4,1.0,0.5284915923745958,200.18052466825668
7425,1,4001,0.0,0.2,-0.2,-1.0,0.5866294327120127,235.68354175888973
7426,1,4001,0.0,0.2,-0.2,-0.8,0.797796557831064,240.00699835002848
7427,1,4001,0.0,0.2,-0.2,-0.6,0.5520469725855803,265.35742623834534
7428,1,4001,0.0,0.2,-0.2,-0.4,0.8067043457868154,248.9429517133032
7429,1,4001,0.0,0.2,-0.2,-0.2,0.12585723047283656,308.4967454926064
7430,1,4001,0.0,0.2,-0.2,0.0,0.6426205041965568,215.3875226732456
7431,1,4001,0.0,0.2,-0.2,0.2,0.6613570593611418,203.00636636838877
7432,1,4001,0.0,0.2,-0.2,0.4,0.6025598934068666,194.91917421699046
7433,1,4001,0.0,0.2,-0.2,0.6,0.4931509254003521,192.53004050421535
7434,1,4001,0.0,0.2,-0.2,0.8,0.4743850970917418,188.22232172093413
7435,1,4001,0.0,0.2,-0.2,1.0,0.4730769473163867,185.35027319250176
7436,1,4001,0.0,0.2,0.0,-1.0,0.49675000014919524,183.09827233182162
7437,1,4001,0.0,0.2,0.0,-0.8,0.4915781796658354,180.9069726842935
7438,1,4001,0.0,0.2,0.0,-0.6,0.4872752755053827,178.7614303414253
7439,1,4001,0.0,0.2,0.0,-0.4,0.47486390157751246,176.29508842883646
7440,1,4001,0.0,0.2,0.0,-0.2,0.46227646702546205,173.94406155179777
7441,1,4001,0.0,0.2,0.0,0.0,0.44310201831191004,171.1380022806021
7442,1,4001,0.0,0.2,0.0,0.2,0.3952009520161885,163.5082636449956
7443,1,4001,0.0,0.2,0.0,0.4,0.48264299355285073,167.02349339620432
7444,1,4001,0.0,0.2,0.0,0.6,0.4144901476167802,168.0718405796387
7445,1,4001,0.0,0.2,0.0,0.8,0.35547311335325704,165.41045246821702
7446,1,4001,0.0,0.2,0.0,1.0,0.38942845890176003,164.24727972001205
7447,1,4001,0.0,0.2,0.2,-1.0,0.16871878818534303,111.64984093153738
7448,1,4001,0.0,0.2,0.2,-0.8,0.06656406877117625,103.74387236337492
7449,1,4001,0.0,0.2,0.2,-0.6,0.016362690356493948,94.04964571060624
7450,1,4001,0.0,0.2,0.2,-0.4,0.008275131284275074,80.32733158784444
7451,1,3766,0.0,0.2,0.2,-0.2,0.0019964350291313683,69.10668844300591
7452,1,2636,0.0,0.2,0.2,0.0,0.001997840632791596,70.20956222370496
7453,1,1699,0.0,0.2,0.2,0.2,0.001994583769042905,67.28233587067892
7454,1,4001,0.0,0.2,0.2,0.4,0.16778722479747582,80.08030694585207
7455,1,4001,0.0,0.2,0.2,0.6,0.2699039562943586,115.83282511707837
7456,1,4001,0.0,0.2,0.2,0.8,0.20105300791223357,119.80031999668061
7457,1,4001,0.0,0.2,0.2,1.0,0.21058012957968053,132.67939654574917
7458,1,4001,0.0,0.2,0.4,-1.0,0.012437309967025658,94.17342014446079
7459,1,4001,0.0,0.2,0.4,-0.8,0.0082378034196127,84.98557941455749
7460,1,4001,0.0,0.2,0.4,-0.6,0.0021767405136722314,76.1414659869093
7461,1,3339,0.0,0.2,0.4,-0.4,0.0019996912444369833,73.50714785575434
7462,1,2713,0.0,0.2,0.4,-0.2,0.0019940888608525604,72.87469371063072
7463,1,2129,0.0,0.2,0.4,0.0,0.0019983094649660346,74.20920821359219
7464,1,1556,0.0,0.2,0.4,0.2,0.001987695662760948,77.04046870807767
7465,1,1435,0.0,0.2,0.4,0.4,0.0019988434319432387,62.89015966515071
7466,1,4001,0.0,0.2,0.4,0.6,0.02554026831356639,37.411313331409325
7467,1,4001,0.0,0.2,0.4,0.8,0.13156799569653957,90.37458498715556
7468,1,4001,0.0,0.2,0.4,1.0,0.22781898468767586,98.7483964165447
7469,1,4001,0.0,0.2,0.6,-1.0,0.0042753379379647915,85.91833255611311
7470,1,3780,0.0,0.2,0.6,-0.8,0.001996537125819618,80.10590760924663
7471,1,3270,0.0,0.2,0.6,-0.6,0.001995859834318878,77.43192642886966
7472,1,2808,0.0,0.2,0.6,-0.4,0.0019960027822256577,75.80778778750563
7473,1,2366,0.0,0.2,0.6,-0.2,0.001996465518344365,75.56285118607279
7474,1,1960,0.0,0.2,0.6,0.0,0.0019912209130155483,76.21936856154556
7475,1,1562,0.0,0.2,0.6,0.2,0.0019959997946264593,77.8938500838956
7476,1,1177,0.0,0.2,0.6,0.4,0.0019815507673256495,79.83666664506708
7477,1,4001,0.0,0.2,0.6,0.6,0.2528136068572633,104.74232625472301
7478,1,4001,0.0,0.2,0.6,0.8,0.030617638984489853,40.63066323266007
7479,1,4001,0.0,0.2,0.6,1.0,0.0289480374499208,38.231109518773856
7480,1,3726,0.0,0.2,0.8,-1.0,0.0019972006436718664,84.02348709773756
7481,1,3284,0.0,0.2,0.8,-0.8,0.0019959977653632973,81.21435518200353
7482,1,2896,0.0,0.2,0.8,-0.6,0.0019961561027901685,78.7997874734821
7483,1,2541,0.0,0.2,0.8,-0.4,0.0019960553598997086,77.85939287766328
7484,1,2207,0.0,0.2,0.8,-0.2,0.0019951650316055677,77.47582175630016
7485,1,1878,0.0,0.2,0.8,0.0,0.00199400357437525,77.85565529242511
7486,1,1575,0.0,0.2,0.8,0.2,0.0019862006168967646,78.77446956476533
7487,1,1281,0.0,0.2,0.8,0.4,0.0019890916223119877,79.50012103496199
7488,1,1311,0.0,0.2,0.8,0.6,0.0019914786539569577,66.2157430299129
7489,1,4001,0.0,0.2,0.8,0.8,0.4999035459679175,135.5535430972832
7490,1,4001,0.0,0.2,0.8,1.0,0.02101016080154193,35.41481023242861
7491,1,3453,0.0,0.2,1.0,-1.0,0.001995936515500345,78.78215694624006
7492,1,3124,0.0,0.2,1.0,-0.8,0.0019971048583709997,75.95712740068798
7493,1,2805,0.0,0.2,1.0,-0.6,0.001992552197576724,73.50795046898607
7494,1,2396,0.0,0.2,1.0,-0.4,0.0019952549208818665,79.45065281629341
7495,1,2104,0.0,0.2,1.0,-0.2,0.001991567082538826,79.02498309181011
7496,1,1980,0.0,0.2,1.0,0.0,0.0019960660106799494,70.98403795953713
7497,1,1582,0.0,0.2,1.0,0.2,0.0019976314511886335,79.66967634061736
7498,1,1341,0.0,0.2,1.0,0.4,0.001996095690394981,79.98643064850543
7499,1,1675,0.0,0.2,1.0,0.6,0.0019992535803438896,58.080789408999095
7500,1,4001,0.0,0.2,1.0,0.8,0.11485064368636445,82.02450810779499
7501,1,4001,0.0,0.2,1.0,1.0,0.9057739714247987,179.42845996600073
7502,1,4001,0.0,0.4,-1.0,-1.0,0.164785269346177,292.57609677815
7503,1,4001,0.0,0.4,-1.0,-0.8,0.38342636261047225,260.0114860757084
7504,1,4001,0.0,0.4,-1.0,-0.6,0.54751522278451,254.5859340949111
7505,1,4001,0.0,0.4,-1.0,-0.4,0.6373026319872769,248.90378063711407
7506,1,4001,0.0,0.4,-1.0,-0.2,0.4968189187280313,252.8541216782166
7507,1,4001,0.0,0.4,-1.0,0.0,0.43446342313935,251.984430026284
7508,1,4001,0.0,0.4,-1.0,0.2,0.4482525048421313,253.4912436839414
7509,1,4001,0.0,0.4,-1.0,0.4,0.41706007108650334,252.36992786933826
7510,1,4001,0.0,0.4,-1.0,0.6,0.4513601545451187,246.94362233736163
7511,1,4001,0.0,0.4,-1.0,0.8,0.4818091104703054,250.51983990583565
7512,1,4001,0.0,0.4,-1.0,1.0,0.5857867916033623,248.4410556717493
7513,1,4001,0.0,0.4,-0.8,-1.0,0.547174702497374,282.4085609442264
7514,1,4001,0.0,0.4,-0.8,-0.8,0.46376141044526703,276.8830049953885
7515,1,4001,0.0,0.4,-0.8,-0.6,0.5169093455595513,254.6589556996144
7516,1,4001,0.0,0.4,-0.8,-0.4,0.6398397330806432,246.24766449698836
7517,1,4001,0.0,0.4,-0.8,-0.2,0.6515989447825572,244.65899200794777
7518,1,4001,0.0,0.4,-0.8,0.0,0.5178873532165155,248.0254843044899
7519,1,4001,0.0,0.4,-0.8,0.2,0.48761425790419166,245.12809177761383
7520,1,4001,0.0,0.4,-0.8,0.4,0.49258337184724355,247.67727472186675
7521,1,4001,0.0,0.4,-0.8,0.6,0.4808108864096062,245.12188083282308
7522,1,4001,0.0,0.4,-0.8,0.8,0.4558939296688748,244.28268580948003
7523,1,4001,0.0,0.4,-0.8,1.0,0.5064906467000505,246.46421429121395
7524,1,4001,0.0,0.4,-0.6,-1.0,0.9245995648516295,252.00678993908457
7525,1,4001,0.0,0.4,-0.6,-0.8,1.041994614365091,259.2237774113408
7526,1,4001,0.0,0.4,-0.6,-0.6,0.1590739759755121,299.08249492635065
7527,1,4001,0.0,0.4,-0.6,-0.4,0.4782983959322044,253.35738092544344
7528,1,4001,0.0,0.4,-0.6,-0.2,0.5810030459354641,241.42139228779203
7529,1,4001,0.0,0.4,-0.6,0.0,0.6700699301812036,241.07633939933905
7530,1,4001,0.0,0.4,-0.6,0.2,0.5171761435197925,242.43120258406307
7531,1,4001,0.0,0.4,-0.6,0.4,0.5770336003813383,236.82146065782294
7532,1,4001,0.0,0.4,-0.6,0.6,0.5440716291952327,241.02877949366186
7533,1,4001,0.0,0.4,-0.6,0.8,0.5060074753626119,238.08767172769976
7534,1,4001,0.0,0.4,-0.6,1.0,0.47426822947138986,237.6192916636279
7535,1,4001,0.0,0.4,-0.4,-1.0,0.955020615574616,265.30120593293447
7536,1,4001,0.0,0.4,-0.4,-0.8,0.3978403527449106,277.1975350665242
7537,1,4001,0.0,0.4,-0.4,-0.6,0.67832946403995,267.27232394164633
7538,1,4001,0.0,0.4,-0.4,-0.4,0.23905866778930776,285.609020198384
7539,1,4001,0.0,0.4,-0.4,-0.2,0.6015929326719067,241.98601233368413
7540,1,4001,0.0,0.4,-0.4,0.0,0.5648862370090235,233.73250411410478
7541,1,4001,0.0,0.4,-0.4,0.2,0.7421085910530933,228.05044259224906
7542,1,4001,0.0,0.4,-0.4,0.4,0.5752152765990082,227.72689605469787
7543,1,4001,0.0,0.4,-0.4,0.6,0.6356470525884889,224.55881890933765
7544,1,4001,0.0,0.4,-0.4,0.8,0.6251479885749007,225.5473422377068
7545,1,4001,0.0,0.4,-0.4,1.0,0.5593418054698124,223.71681119662844
7546,1,4001,0.0,0.4,-0.2,-1.0,0.50792851669101,266.33499073977987
7547,1,4001,0.0,0.4,-0.2,-0.8,0.4986139739454723,269.26474730575774
7548,1,4001,0.0,0.4,-0.2,-0.6,0.3370434055952686,276.19457787083684
7549,1,4001,0.0,0.4,-0.2,-0.4,0.43641044451343197,276.0425823838212
7550,1,4001,0.0,0.4,-0.2,-0.2,0.10415486913876114,303.47260396408024
7551,1,4001,0.0,0.4,-0.2,0.0,0.5974195799009427,230.80051591424584
7552,1,4001,0.0,0.4,-0.2,0.2,0.654972623870174,213.12083650799065
7553,1,4001,0.0,0.4,-0.2,0.4,0.7367790450731205,208.82661369813275
7554,1,4001,0.0,0.4,-0.2,0.6,0.5767379729820198,205.23519092093568
7555,1,4001,0.0,0.4,-0.2,0.8,0.6350569139959559,202.8066123963497
7556,1,4001,0.0,0.4,-0.2,1.0,0.6281533919916739,202.33226776825646
7557,1,4001,0.0,0.4,0.0,-1.0,0.5286497738135449,193.92975320803154
7558,1,4001,0.0,0.4,0.0,-0.8,0.5172873790866368,189.96228596246553
7559,1,4001,0.0,0.4,0.0,-0.6,0.4991289055653841,185.39133557167202
7560,1,4001,0.0,0.4,0.0,-0.4,0.48651584279017507,180.72979551150883
7561,1,4001,0.0,0.4,0.0,-0.2,0.4702183335965339,176.16825313266997
7562,1,4001,0.0,0.4,0.0,0.0,0.443346707555686,171.10139750792692
7563,1,4001,0.0,0.4,0.0,0.2,0.4132774889314028,166.26400880567078
7564,1,4001,0.0,0.4,0.0,0.4,0.4052200326167379,164.23433974802523
7565,1,4001,0.0,0.4,0.0,0.6,0.4551104402904713,167.20685582402785
7566,1,4001,0.0,0.4,0.0,0.8,0.37434103241278516,164.71432147867142
7567,1,4001,0.0,0.4,0.0,1.0,0.4350029725987563,166.32912604266966
7568,1,4001,0.0,0.4,0.2,-1.0,0.0201320313753902,103.50967677615483
7569,1,4001,0.0,0.4,0.2,-0.8,0.011424345939633302,88.12165102579051
7570,1,4001,0.0,0.4,0.2,-0.6,0.0020650290743565195,77.15715120835098
7571,1,3166,0.0,0.4,0.2,-0.4,0.001996203934119881,71.15347989099432
7572,1,2477,0.0,0.4,0.2,-0.2,0.0019963957944198222,67.37277948352248
7573,1,1871,0.0,0.4,0.2,0.0,0.0019973889593851327,65.5957939871879
7574,1,1296,0.0,0.4,0.2,0.2,0.0019904006136158042,64.64825843806291
7575,1,4001,0.0,0.4,0.2,0.4,0.014104984739647865,27.402137794472328
7576,1,4001,0.0,0.4,0.2,0.6,0.30089352866674796,89.85628857046109
7577,1,4001,0.0,0.4,0.2,0.8,0.20125767023200156,115.45266077089623
7578,1,4001,0.0,0.4,0.2,1.0,0.21534022727773877,109.91747409393096
7579,1,3398,0.0,0.4,0.4,-1.0,0.001996993564622223,84.97994831311924
7580,1,2809,0.0,0.4,0.4,-0.8,0.001999519880979699,79.55846526227332
7581,1,2364,0.0,0.4,0.4,-0.6,0.0019912688735417637,75.16487929705073
7582,1,1986,0.0,0.4,0.4,-0.4,0.001996651731968276,71.91462759762514
7583,1,1660,0.0,0.4,0.4,-0.2,0.0019865053673572093,70.44091673709592
7584,1,1365,0.0,0.4,0.4,0.0,0.001985653729202334,70.89021639298021
7585,1,1079,0.0,0.4,0.4,0.2,0.00197938179082143,73.53164385318485
7586,1,879,0.0,0.4,0.4,0.4,0.001996212775837403,67.43956709640852
7587,1,4001,0.0,0.4,0.4,0.6,0.006399527829730727,33.83191600098032
7588,1,4001,0.0,0.4,0.4,0.8,0.033954772011168456,32.158499454825964
7589,1,4001,0.0,0.4,0.4,1.0,0.11729905576390291,48.14214467390916
7590,1,2457,0.0,0.4,0.6,-1.0,0.001994444472831117,83.38769131282871
7591,1,2135,0.0,0.4,0.6,-0.8,0.0019973580109376265,79.46675399208993
7592,1,1857,0.0,0.4,0.6,-0.6,0.0019888981268615757,76.41406292355921
7593,1,1622,0.0,0.4,0.6,-0.4,0.001990810886653622,74.37395081571248
7594,1,1401,0.0,0.4,0.6,-0.2,0.0019856274325815103,73.64631603330744
7595,1,1195,0.0,0.4,0.6,0.0,0.001997862449204515,74.40298691781791
7596,1,998,0.0,0.4,0.6,0.2,0.001991416214148753,76.21480989151515
7597,1,804,0.0,0.4,0.6,0.4,0.0019993236732859516,79.38574015780078
7598,1,798,0.0,0.4,0.6,0.6,0.00198761978440157,64.93326296850232
7599,1,4001,0.0,0.4,0.6,0.8,0.010264837403751097,38.75011812550059
