,0,1,2,3,4,5,6,7,8,9,10,11,12,13
202,5,2,1.9560342718892494,10001,137.28500865443544,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
203,5,3,1.2379646270918914,10001,198.3670746886828,2.0,4508.0,4508.0,6627.0,-1.0,-1.0,-1.0,-1.0,-1.0
204,5,4,1.2360480897374346,10001,186.63391082703234,3.0,771.0,771.0,1679.0,2814.0,-1.0,-1.0,-1.0,-1.0
205,5,5,1.622901694889702,10001,199.55220717032986,1.0,8319.0,8319.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
206,5,6,1.793340083761663,10001,125.76473572285258,2.0,323.0,323.0,7902.0,-1.0,-1.0,-1.0,-1.0,-1.0
207,5,7,1.3238327648331625,10001,141.04542629606078,2.0,7160.0,7160.0,9996.0,-1.0,-1.0,-1.0,-1.0,-1.0
208,5,8,1.226705859381049,10001,217.5020508876416,2.0,168.0,168.0,3208.0,-1.0,-1.0,-1.0,-1.0,-1.0
209,5,9,1.4630073578150213,10001,113.35142318694903,1.0,5185.0,5185.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
210,5,10,1.5714025946899135,10001,218.05203052443738,2.0,1112.0,1112.0,8244.0,-1.0,-1.0,-1.0,-1.0,-1.0
211,5,11,1.4523795535098185,10001,156.51728041641792,1.0,337.0,337.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
212,5,12,1.474570678688548,10001,132.5244343766986,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
213,5,13,1.2590084917154736,10001,123.62350545758409,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
214,5,14,1.1068285377016558,10001,141.30226727632166,1.0,2194.0,2194.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
215,5,15,1.9652421415521228,10001,166.13009377463592,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
216,5,16,1.361522774914075,10001,165.22102524387768,3.0,1.0,1.0,207.0,8036.0,-1.0,-1.0,-1.0,-1.0
217,5,17,1.5219839097124932,10001,196.98231818734178,2.0,5003.0,5003.0,8753.0,-1.0,-1.0,-1.0,-1.0,-1.0
218,5,18,1.1812648633332214,10001,111.3250730263856,3.0,5591.0,5591.0,8104.0,9165.0,-1.0,-1.0,-1.0,-1.0
219,5,19,1.6771258268002702,10001,150.4292367215018,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
220,5,20,1.9056396761745207,10001,209.8214660693741,2.0,8103.0,8103.0,8216.0,-1.0,-1.0,-1.0,-1.0,-1.0
221,5,21,1.164949479833198,10001,120.81862348875184,3.0,363.0,363.0,6780.0,9067.0,-1.0,-1.0,-1.0,-1.0
222,5,22,1.9582093798172728,10001,82.61346257022836,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
223,5,23,1.9248652516259452,10001,234.49981500415745,1.0,50.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
224,5,24,1.7123429878269185,10001,106.67356355100506,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
225,5,25,1.3769623023903859,10001,169.34192002083586,1.0,2549.0,2549.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
226,5,26,1.7472912662232836,10001,228.27447857129263,2.0,4491.0,4491.0,9468.0,-1.0,-1.0,-1.0,-1.0,-1.0
227,5,27,1.648497219978883,10001,134.3820524345884,1.0,3365.0,3365.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
228,5,28,1.1129571701761631,10001,212.7325967430462,1.0,2979.0,2979.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
229,5,29,1.5481190538116991,10001,172.60984513610003,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
230,5,30,1.5390815646058105,10001,196.87924013300545,2.0,2844.0,2844.0,3518.0,-1.0,-1.0,-1.0,-1.0,-1.0
231,5,31,1.0122782473979755,10001,246.18357261374177,4.0,1.0,1.0,3874.0,4295.0,6056.0,-1.0,-1.0,-1.0
232,5,32,1.0774217838533042,10001,234.89194249128835,1.0,6913.0,6913.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
233,5,33,1.570328423136873,10001,224.04017332814604,2.0,1476.0,1476.0,9098.0,-1.0,-1.0,-1.0,-1.0,-1.0
234,5,34,1.5289353829404124,10001,145.99527910327643,2.0,4611.0,4611.0,9897.0,-1.0,-1.0,-1.0,-1.0,-1.0
235,5,35,1.5486946056438222,10001,166.93046523597098,1.0,2226.0,2226.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
236,5,36,1.328700520533098,10001,122.70790654319717,2.0,704.0,704.0,2967.0,-1.0,-1.0,-1.0,-1.0,-1.0
237,5,37,1.6820045605879779,10001,163.24574036775516,3.0,229.0,229.0,2090.0,2747.0,-1.0,-1.0,-1.0,-1.0
238,5,38,1.6394736947203203,10001,168.64685430637422,1.0,1443.0,1443.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
239,5,39,1.2098512445365173,10001,204.89117101654858,2.0,1341.0,1341.0,1921.0,-1.0,-1.0,-1.0,-1.0,-1.0
240,5,40,1.4586067093870614,10001,158.98004614391394,1.0,8147.0,8147.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
241,5,41,1.3810206899957715,10001,228.70825579796738,2.0,1764.0,1764.0,8645.0,-1.0,-1.0,-1.0,-1.0,-1.0
242,5,42,1.6394267984578836,10001,189.62637985118232,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
243,5,43,1.03855183933738,10001,201.6043044898094,1.0,935.0,935.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
244,5,44,1.4085358792544938,10001,140.61302678641547,2.0,3324.0,3324.0,8162.0,-1.0,-1.0,-1.0,-1.0,-1.0
245,5,45,1.2718754143840907,10001,153.47047002996362,2.0,3100.0,3100.0,9538.0,-1.0,-1.0,-1.0,-1.0,-1.0
246,5,46,1.888268076452488,10001,133.48593106585167,1.0,8011.0,8011.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
247,5,47,1.3518462558278825,10001,143.978278348477,3.0,2.0,2.0,267.0,3151.0,-1.0,-1.0,-1.0,-1.0
248,5,48,1.5481578284163295,10001,106.61326575205776,1.0,7783.0,7783.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
249,5,49,1.0668839763427518,10001,147.95081394489787,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
250,6,0,1.8444218515250481,10001,194.2470576285898,2.0,1.0,1.0,8356.0,-1.0,-1.0,-1.0,-1.0,-1.0
251,6,1,1.134364244112401,8974,139.56252451566493,3.0,53.0,53.0,1391.0,8974.0,-1.0,-1.0,-1.0,-1.0
252,6,2,1.9560342718892494,10001,159.4298082935462,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
253,6,3,1.2379646270918914,10001,165.822881068828,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
254,6,4,1.2360480897374346,10001,143.44573502951224,2.0,704.0,704.0,2643.0,-1.0,-1.0,-1.0,-1.0,-1.0
255,6,5,1.622901694889702,10001,179.95978818509556,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
256,6,6,1.793340083761663,10001,140.35932087765633,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
257,6,7,1.3238327648331625,10001,147.18610756125838,1.0,1127.0,1127.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
258,6,8,1.226705859381049,10001,212.94504950975235,1.0,7334.0,7334.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
259,6,9,1.4630073578150213,10001,143.37792649399245,1.0,8140.0,8140.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
260,6,10,1.5714025946899135,10001,151.02959545008576,1.0,4405.0,4405.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
261,6,11,1.4523795535098185,10001,164.25670222198158,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
262,6,12,1.474570678688548,3674,96.4972085588226,3.0,950.0,950.0,3652.0,3674.0,-1.0,-1.0,-1.0,-1.0
263,6,13,1.2590084917154736,10001,184.61840709052868,2.0,4703.0,4703.0,9042.0,-1.0,-1.0,-1.0,-1.0,-1.0
264,6,14,1.1068285377016558,5771,130.0527464500128,3.0,296.0,296.0,906.0,5771.0,-1.0,-1.0,-1.0,-1.0
265,6,15,1.9652421415521228,10001,153.9731986574007,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
266,6,16,1.361522774914075,1938,161.92065824257358,3.0,1.0,1.0,1255.0,1938.0,-1.0,-1.0,-1.0,-1.0
267,6,17,1.5219839097124932,10001,125.04749076478852,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
268,6,18,1.1812648633332214,10001,175.91890902827924,2.0,5952.0,5952.0,9899.0,-1.0,-1.0,-1.0,-1.0,-1.0
269,6,19,1.6771258268002702,10001,156.74292390661634,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
270,6,20,1.9056396761745207,10001,219.32421526986906,1.0,8628.0,8628.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
271,6,21,1.164949479833198,5902,144.34510788753573,3.0,169.0,169.0,2820.0,5902.0,-1.0,-1.0,-1.0,-1.0
272,6,22,1.9582093798172728,10001,164.61154436428495,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
273,6,23,1.9248652516259452,10001,141.44772979438545,1.0,133.0,133.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
274,6,24,1.7123429878269185,10001,128.9733771983082,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
275,6,25,1.3769623023903859,10001,185.5785404647135,2.0,6370.0,6370.0,8183.0,-1.0,-1.0,-1.0,-1.0,-1.0
276,6,26,1.7472912662232836,10001,168.41510102982423,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
277,6,27,1.648497219978883,10001,117.4704139485551,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
278,6,28,1.1129571701761631,10001,221.4356435872652,2.0,667.0,667.0,5125.0,-1.0,-1.0,-1.0,-1.0,-1.0
279,6,29,1.5481190538116991,10001,146.33045422163855,1.0,3667.0,3667.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
280,6,30,1.5390815646058105,10001,198.59492014456413,1.0,8196.0,8196.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
281,6,31,1.0122782473979755,8161,116.43007007308195,3.0,1.0,1.0,5095.0,8161.0,-1.0,-1.0,-1.0,-1.0
282,6,32,1.0774217838533042,10001,168.0584211408206,2.0,1059.0,1059.0,2255.0,-1.0,-1.0,-1.0,-1.0,-1.0
283,6,33,1.570328423136873,10001,147.98785943059482,1.0,3399.0,3399.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
284,6,34,1.5289353829404124,10001,195.88965426242498,2.0,118.0,118.0,2509.0,-1.0,-1.0,-1.0,-1.0,-1.0
285,6,35,1.5486946056438222,10001,190.68160054609677,2.0,604.0,604.0,5526.0,-1.0,-1.0,-1.0,-1.0,-1.0
286,6,36,1.328700520533098,10001,191.35024712032725,2.0,457.0,457.0,2665.0,-1.0,-1.0,-1.0,-1.0,-1.0
287,6,37,1.6820045605879779,10001,125.36844148240858,1.0,673.0,673.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
288,6,38,1.6394736947203203,10001,131.4449744364635,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
289,6,39,1.2098512445365173,2045,109.40452996982536,3.0,415.0,415.0,425.0,2045.0,-1.0,-1.0,-1.0,-1.0
290,6,40,1.4586067093870614,10001,107.92884473402624,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
291,6,41,1.3810206899957715,5191,94.48294244442346,3.0,630.0,630.0,1777.0,5191.0,-1.0,-1.0,-1.0,-1.0
292,6,42,1.6394267984578836,10001,210.10294986208424,1.0,7953.0,7953.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
293,6,43,1.03855183933738,5093,186.41576008066906,3.0,435.0,435.0,4975.0,5093.0,-1.0,-1.0,-1.0,-1.0
294,6,44,1.4085358792544938,10001,222.65509644250847,1.0,545.0,545.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
295,6,45,1.2718754143840907,10001,203.74268171588312,2.0,8940.0,8940.0,9381.0,-1.0,-1.0,-1.0,-1.0,-1.0
296,6,46,1.888268076452488,10001,174.1284440097714,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
297,6,47,1.3518462558278825,6901,126.97044218776165,3.0,2.0,2.0,231.0,6901.0,-1.0,-1.0,-1.0,-1.0
298,6,48,1.5481578284163295,10001,183.33830182958752,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
299,6,49,1.0668839763427518,7100,114.1789070764607,3.0,2791.0,2791.0,4242.0,7100.0,-1.0,-1.0,-1.0,-1.0
300,7,0,1.8444218515250481,10001,175.85185949769775,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
301,7,1,1.134364244112401,10001,181.99216502715123,3.0,18.0,18.0,1724.0,-1.0,-1.0,-1.0,-1.0,-1.0
302,7,2,1.9560342718892494,10001,105.2648514836381,2.0,1522.0,1522.0,6893.0,-1.0,-1.0,-1.0,-1.0,-1.0
303,7,3,1.2379646270918914,10001,145.40787277323773,2.0,1183.0,1183.0,3478.0,-1.0,-1.0,-1.0,-1.0,-1.0
304,7,4,1.2360480897374346,10001,202.25945496415304,2.0,5984.0,5984.0,8922.0,-1.0,-1.0,-1.0,-1.0,-1.0
305,7,5,1.622901694889702,10001,179.6123504874441,1.0,2275.0,2275.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
306,7,6,1.793340083761663,10001,175.16157371117816,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
307,7,7,1.3238327648331625,10001,198.99372654952575,1.0,7878.0,7878.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
308,7,8,1.226705859381049,10001,208.3807711442525,3.0,896.0,896.0,3964.0,-1.0,-1.0,-1.0,-1.0,-1.0
309,7,9,1.4630073578150213,10001,131.1401771640832,1.0,4775.0,4775.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
310,7,10,1.5714025946899135,10001,200.01776460775372,2.0,3019.0,3019.0,3977.0,-1.0,-1.0,-1.0,-1.0,-1.0
311,7,11,1.4523795535098185,10001,127.09907353107869,1.0,285.0,285.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
312,7,12,1.474570678688548,10001,159.1119156228794,2.0,2552.0,2552.0,6713.0,-1.0,-1.0,-1.0,-1.0,-1.0
313,7,13,1.2590084917154736,10001,212.08552786474644,3.0,2458.0,2458.0,6162.0,-1.0,-1.0,-1.0,-1.0,-1.0
314,7,14,1.1068285377016558,10001,204.4005200650176,4.0,499.0,499.0,1700.0,8632.0,-1.0,-1.0,-1.0,-1.0
315,7,15,1.9652421415521228,10001,158.18765803318695,2.0,5980.0,5980.0,8261.0,-1.0,-1.0,-1.0,-1.0,-1.0
316,7,16,1.361522774914075,10001,174.3466832626486,4.0,1.0,1.0,417.0,4732.0,-1.0,-1.0,-1.0,-1.0
317,7,17,1.5219839097124932,10001,155.70297679986913,2.0,2630.0,2630.0,4746.0,-1.0,-1.0,-1.0,-1.0,-1.0
318,7,18,1.1812648633332214,10001,70.27309539212392,5.0,360.0,360.0,2774.0,8964.0,-1.0,-1.0,-1.0,-1.0
319,7,19,1.6771258268002702,10001,178.2512464696432,2.0,2.0,2.0,7621.0,-1.0,-1.0,-1.0,-1.0,-1.0
320,7,20,1.9056396761745207,10001,139.78047171876642,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
321,7,21,1.164949479833198,10001,181.46615568881572,3.0,1780.0,1780.0,3887.0,-1.0,-1.0,-1.0,-1.0,-1.0
322,7,22,1.9582093798172728,10001,136.0782829174561,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
323,7,23,1.9248652516259452,10001,178.1272867927789,1.0,130.0,130.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
324,7,24,1.7123429878269185,10001,117.7900810609245,2.0,4369.0,4369.0,7383.0,-1.0,-1.0,-1.0,-1.0,-1.0
325,7,25,1.3769623023903859,10001,162.70638105090455,1.0,8448.0,8448.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
326,7,26,1.7472912662232836,10001,150.72864558823733,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
327,7,27,1.648497219978883,10001,223.2844304319278,2.0,3461.0,3461.0,5152.0,-1.0,-1.0,-1.0,-1.0,-1.0
328,7,28,1.1129571701761631,10001,186.1093938230955,4.0,652.0,652.0,3320.0,6873.0,-1.0,-1.0,-1.0,-1.0
329,7,29,1.5481190538116991,10001,147.66408588938893,2.0,1.0,1.0,3816.0,-1.0,-1.0,-1.0,-1.0,-1.0
330,7,30,1.5390815646058105,10001,161.79576921814643,1.0,9758.0,9758.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
331,7,31,1.0122782473979755,10001,94.56563030781157,5.0,1.0,1.0,4382.0,7012.0,-1.0,-1.0,-1.0,-1.0
332,7,32,1.0774217838533042,10001,177.81442092720704,5.0,153.0,153.0,977.0,7138.0,-1.0,-1.0,-1.0,-1.0
333,7,33,1.570328423136873,10001,157.73447519027224,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
334,7,34,1.5289353829404124,10001,148.74234290442828,1.0,1322.0,1322.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
335,7,35,1.5486946056438222,10001,136.4614258383775,1.0,1955.0,1955.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
336,7,36,1.328700520533098,10001,124.40048841498239,4.0,3238.0,3238.0,4029.0,8346.0,-1.0,-1.0,-1.0,-1.0
337,7,37,1.6820045605879779,10001,220.20513558087282,2.0,1222.0,1222.0,8935.0,-1.0,-1.0,-1.0,-1.0,-1.0
338,7,38,1.6394736947203203,10001,158.6072697505461,1.0,1286.0,1286.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
339,7,39,1.2098512445365173,10001,139.82502370904297,3.0,1503.0,1503.0,4094.0,-1.0,-1.0,-1.0,-1.0,-1.0
340,7,40,1.4586067093870614,10001,234.11888550490997,1.0,3756.0,3756.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
341,7,41,1.3810206899957715,10001,115.1161089093231,4.0,479.0,479.0,3593.0,7467.0,-1.0,-1.0,-1.0,-1.0
342,7,42,1.6394267984578836,10001,173.9321325747737,1.0,7395.0,7395.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
343,7,43,1.03855183933738,10001,210.28677031275052,3.0,1037.0,1037.0,4753.0,-1.0,-1.0,-1.0,-1.0,-1.0
344,7,44,1.4085358792544938,10001,199.91160961349712,3.0,2634.0,2634.0,4568.0,-1.0,-1.0,-1.0,-1.0,-1.0
345,7,45,1.2718754143840907,10001,165.31321777517184,1.0,181.0,181.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
346,7,46,1.888268076452488,10001,163.3674704692907,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
347,7,47,1.3518462558278825,10001,163.71773153486828,2.0,2.0,2.0,133.0,-1.0,-1.0,-1.0,-1.0,-1.0
348,7,48,1.5481578284163295,10001,140.49660548017596,1.0,562.0,562.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
349,7,49,1.0668839763427518,10001,165.7164805009623,3.0,5314.0,5314.0,7903.0,-1.0,-1.0,-1.0,-1.0,-1.0
350,8,0,1.8444218515250481,10001,124.04930988556939,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
351,8,1,1.134364244112401,10001,113.61075966904654,3.0,17.0,17.0,2527.0,-1.0,-1.0,-1.0,-1.0,-1.0
352,8,2,1.9560342718892494,10001,152.20171094281406,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
353,8,3,1.2379646270918914,5816,145.30651437153182,4.0,2248.0,2248.0,2326.0,5816.0,-1.0,-1.0,-1.0,-1.0
354,8,4,1.2360480897374346,10001,172.78794842966113,1.0,7278.0,7278.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
355,8,5,1.622901694889702,10001,159.90076684252134,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
356,8,6,1.793340083761663,10001,169.8469639779673,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
357,8,7,1.3238327648331625,10001,183.01071296684393,1.0,1522.0,1522.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
358,8,8,1.226705859381049,10001,216.33610913352862,1.0,97.0,97.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
359,8,9,1.4630073578150213,10001,160.28392011507609,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
360,8,10,1.5714025946899135,10001,176.52102647733437,2.0,500.0,500.0,3559.0,-1.0,-1.0,-1.0,-1.0,-1.0
361,8,11,1.4523795535098185,10001,166.38700919648232,2.0,414.0,414.0,1792.0,-1.0,-1.0,-1.0,-1.0,-1.0
362,8,12,1.474570678688548,10001,184.68533066354487,2.0,714.0,714.0,3338.0,-1.0,-1.0,-1.0,-1.0,-1.0
363,8,13,1.2590084917154736,9142,149.33820224276937,4.0,3476.0,3476.0,6765.0,9142.0,-1.0,-1.0,-1.0,-1.0
364,8,14,1.1068285377016558,10001,183.41705254467288,3.0,3626.0,3626.0,4139.0,-1.0,-1.0,-1.0,-1.0,-1.0
365,8,15,1.9652421415521228,10001,179.04715695258628,1.0,3590.0,3590.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
366,8,16,1.361522774914075,4373,147.12580393436536,4.0,1.0,1.0,3163.0,4373.0,-1.0,-1.0,-1.0,-1.0
367,8,17,1.5219839097124932,10001,231.58751569691216,2.0,5573.0,5573.0,9379.0,-1.0,-1.0,-1.0,-1.0,-1.0
368,8,18,1.1812648633332214,10001,136.0254979190028,1.0,114.0,114.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
369,8,19,1.6771258268002702,10001,153.32980157529425,2.0,2.0,2.0,4845.0,-1.0,-1.0,-1.0,-1.0,-1.0
370,8,20,1.9056396761745207,8536,194.43874370310536,4.0,1644.0,1644.0,2175.0,8536.0,-1.0,-1.0,-1.0,-1.0
371,8,21,1.164949479833198,10001,202.37219503631033,1.0,673.0,673.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
372,8,22,1.9582093798172728,10001,161.89321326151102,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
373,8,23,1.9248652516259452,10001,164.27512945769485,2.0,370.0,370.0,8863.0,-1.0,-1.0,-1.0,-1.0,-1.0
374,8,24,1.7123429878269185,10001,184.67621060679218,1.0,9017.0,9017.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
375,8,25,1.3769623023903859,10001,142.77957944075715,2.0,323.0,323.0,7785.0,-1.0,-1.0,-1.0,-1.0,-1.0
376,8,26,1.7472912662232836,10001,162.25584334409822,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
377,8,27,1.648497219978883,10001,184.50258815767629,3.0,1744.0,1744.0,2921.0,-1.0,-1.0,-1.0,-1.0,-1.0
378,8,28,1.1129571701761631,6359,136.13865795121558,4.0,842.0,842.0,1032.0,6359.0,-1.0,-1.0,-1.0,-1.0
379,8,29,1.5481190538116991,10001,168.7070802874754,2.0,1.0,1.0,7665.0,-1.0,-1.0,-1.0,-1.0,-1.0
380,8,30,1.5390815646058105,10001,119.36778021993825,1.0,8759.0,8759.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
381,8,31,1.0122782473979755,9963,166.61892168398788,4.0,1.0,1.0,6451.0,9963.0,-1.0,-1.0,-1.0,-1.0
382,8,32,1.0774217838533042,5120,174.64934024905367,4.0,923.0,923.0,3259.0,5120.0,-1.0,-1.0,-1.0,-1.0
383,8,33,1.570328423136873,10001,196.20138683491524,3.0,2447.0,2447.0,3393.0,-1.0,-1.0,-1.0,-1.0,-1.0
384,8,34,1.5289353829404124,10001,152.30885833569926,1.0,8850.0,8850.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
385,8,35,1.5486946056438222,10001,174.32494083769558,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
386,8,36,1.328700520533098,8675,183.0626341602775,4.0,1947.0,1947.0,5662.0,8675.0,-1.0,-1.0,-1.0,-1.0
387,8,37,1.6820045605879779,10001,192.90539570562422,3.0,1407.0,1407.0,3683.0,-1.0,-1.0,-1.0,-1.0,-1.0
388,8,38,1.6394736947203203,10001,159.66799961046044,2.0,7544.0,7544.0,9238.0,-1.0,-1.0,-1.0,-1.0,-1.0
389,8,39,1.2098512445365173,10001,177.0631340993532,3.0,2508.0,2508.0,3767.0,-1.0,-1.0,-1.0,-1.0,-1.0
390,8,40,1.4586067093870614,10001,170.91871045484913,1.0,8108.0,8108.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
391,8,41,1.3810206899957715,10001,175.1530638803763,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
392,8,42,1.6394267984578836,10001,130.1241805280705,3.0,1226.0,1226.0,3435.0,-1.0,-1.0,-1.0,-1.0,-1.0
393,8,43,1.03855183933738,4641,128.39777998010678,4.0,2529.0,2529.0,4022.0,4641.0,-1.0,-1.0,-1.0,-1.0
394,8,44,1.4085358792544938,10001,175.99171875275763,3.0,1471.0,1471.0,7367.0,-1.0,-1.0,-1.0,-1.0,-1.0
395,8,45,1.2718754143840907,10001,162.05903365995243,1.0,2731.0,2731.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
396,8,46,1.888268076452488,10001,191.13777402366816,2.0,763.0,763.0,7564.0,-1.0,-1.0,-1.0,-1.0,-1.0
397,8,47,1.3518462558278825,4179,156.8291546931688,4.0,2.0,2.0,179.0,4179.0,-1.0,-1.0,-1.0,-1.0
398,8,48,1.5481578284163295,10001,171.90919135041372,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
399,8,49,1.0668839763427518,5695,139.00494333216884,4.0,2711.0,2711.0,3924.0,5695.0,-1.0,-1.0,-1.0,-1.0
400,9,0,1.8444218515250481,10001,166.7399976441115,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
401,9,1,1.134364244112401,10001,74.46689802492384,3.0,11.0,11.0,5183.0,-1.0,-1.0,-1.0,-1.0,-1.0
402,9,2,1.9560342718892494,10001,169.62893116799734,1.0,8776.0,8776.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
403,9,3,1.2379646270918914,10001,184.72835698575003,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
