,identifier,controller_0,controller_1,controller_2,controller_3,behavior_0,behavior_1,behavior_2,behavior_3,behavior_4,behavior_5,behavior_6
219,451,9.134757533565008,0.8210409593945349,-7.596439834542039,-0.8840089855364561,1.8497499099002364,-0.2663925057894342,0.4231051275896888,0.3102373349856034,-0.5592010392887449,7.0,0.45262463211451376
220,452,-9.91836401455414,0.7081625031008598,1.3735336762790018,-0.4256273129303991,0.7531487833922544,0.16680490308255874,0.5593584561303931,0.29384407139909346,0.3277566574188349,2084.0,0.32623440181074315
221,453,6.2693260079050965,0.17452406095808537,-5.272571859746879,0.7652159136271233,0.45405811716782263,-0.05289643271271602,0.5323007626933046,0.42109555211017463,-0.09704995262006444,384.0,0.4722438519552473
222,460,1.546632270410624,-0.08185248276256152,6.067232201735195,0.1948192104105282,0.5067950146305198,0.09643417873238114,0.026968589209597087,0.04448476764875333,0.43800363399840164,1653.0,0.06457128678707143
223,464,-4.343110872505484,0.3309586052390525,0.5515596590271898,-0.19377912210462145,0.5512042269717162,0.18977511827339225,0.9235886254872335,0.23317266952854157,0.363264301304573,0.0,0.3315878844424162
224,466,3.317315139468753,0.28572543607904066,-7.0050710699646395,-0.7389563620498592,1.0851668525453406,-0.05405249417425196,0.14485832359894363,0.188296649238085,-0.1273812487263329,0.0,0.2614966990529719
225,467,-0.6287645376564943,0.15877138271026037,9.241664153389127,-0.21267877677743807,0.5613767880667916,-0.058781334757268586,0.03161924014233504,0.03410614218120423,-0.31377495721818954,1354.0,0.04454992111702525
226,468,-9.530367566559477,-0.4142636582037307,7.073119647851625,0.6834899985254708,0.43658422457225443,-0.0022358544803372567,0.7753623771454563,0.3186573828122378,0.015882367780659153,2187.0,0.25592275976280077
227,469,6.031278740618871,0.7268900752057486,8.173512262337884,-0.7249672005953083,0.8660747406624898,-0.09541332907914372,0.17822391996504097,0.046133712048726,-0.41052481968135607,2772.0,0.028137253360990253
228,471,6.755648651846336,0.8559285271482313,-5.590261403408556,-0.92689919500089,1.5449341508320718,-0.10697461761469437,0.22705953886783956,0.18697871820104595,-0.23935821738829655,15.0,0.2550417241649375
229,476,7.045483586489352,-0.2973288800011371,-7.026912232713967,0.5953295353152597,1.7567002670866294,0.2238605039594804,0.07030032910982201,0.11926771088116032,0.6593971784375837,280.0,0.15185414236287176
230,478,-4.091889944837814,-0.729815387926916,8.954632079610276,-0.2801679381927822,0.8995296648116653,0.061416849971515856,0.04991959383601206,0.01810438130525454,0.37098249462433086,3436.0,0.025006338433101485
231,483,-7.5341804342145995,-0.522715945217415,5.153461594368145,0.32141017878327505,0.9473946814361828,0.005203710706788798,0.08623127528372404,0.03880470346358434,0.03303721681779783,1035.0,0.050899609269309386
232,485,2.0412628390557908,-0.9003952631139551,3.502255863704282,0.0010583127560197525,0.8279346828337687,0.11908387739341288,0.00019360905154019962,0.020833226013552083,0.8252443797429017,384.0,0.029942374738143766
233,486,-7.490516881303224,-0.9840389663781981,-0.32004853844094683,-0.8410902739057995,0.7131668123513412,0.0771077248352579,0.08894584006234181,0.026233626658826618,0.4221837506953034,1822.0,0.02757611282062064
234,488,4.981904376224522,-0.9073613049628984,-0.4538051323569636,-0.9605635901566696,0.8448205081076786,0.12747583529704015,0.3861130771635956,0.4085384507046378,0.21623353376318533,45.0,0.5321914736494797
235,491,7.913242416551398,0.482189630262845,-0.10693816048508165,-0.8651108443007602,1.3586852038125858,-0.4124499973564596,0.0001316446745779063,0.09480563340735448,-1.3389888062266704,0.0,0.1363961161003225
236,492,6.055002464156081,0.9130749855498779,5.6549147628166345,-0.8449490588898239,1.4666152837249666,-0.30103804859714156,1.317428561502927e-05,0.04281909449151845,-1.4547785021789155,0.0,0.06159987870034165
237,493,7.090319591135894,-0.1913078099722192,-3.7988011193721682,0.8887218026957187,1.6635483484068003,0.4795067950939354,0.00022155938451062315,0.11563940533432449,1.4101348858678582,6.0,0.1663441148351519
238,495,-8.66215256428873,-0.9077573257808325,1.9416451929032275,-0.3282348468519589,0.8702416374957559,0.08014947887927343,0.0599428416485263,0.022538488930189393,0.42530468641509467,2588.0,0.027685648940496202
239,503,-8.47770615983297,0.8865601330116255,3.238103503686234,-0.4262269907268177,0.6287565444018614,0.024962752484557944,0.14627613150670707,0.11370691735370646,0.07335309040942792,1381.0,0.12650496151074506
240,505,-2.3164740742815138,-0.9254955197294417,9.201007810123143,0.8110777972730887,0.4267093260761687,-0.0284539955511065,0.10421288472135115,0.08445523443576171,-0.04036280200677502,4341.0,0.06361614589123522
241,506,-0.43828668133462756,-0.8006482012182938,7.312174617933653,-0.5350228671130619,0.6003319595001017,0.04653700494116832,0.05607179909017936,0.019256694353436212,0.36569608086876804,2805.0,0.02520367256409119
242,509,7.259679026508026,-0.5353677300811026,5.039247618194819,-0.5768406590042141,1.6851632962037038,0.05282155464359434,0.49883854096528585,0.2954207109640877,0.05047128775436439,0.0,0.42262227004589303
243,513,6.409700457831398,0.47333534086187545,8.450523700316586,-0.5549541665222244,1.7886502353346225,-0.38037032242919894,9.074416113406574e-06,0.045493612389924054,-1.7836028110204136,45.0,0.0654430622378619
244,518,-5.4408509528300275,-0.3805518943732735,7.875170065115087,0.33350605531537236,1.0379960981165566,-0.007006263678745397,0.05758744066835881,0.035516080423879076,0.01954589414739362,3212.0,0.04341500468472963
245,519,2.5204163705513793,-0.6452346873710286,5.237128807503018,-0.4868848155772443,0.7977226912662733,0.0841116170887907,0.04560710935105497,0.01667830747292847,0.6119801444176572,1608.0,0.023219033911727405
246,520,-5.3284311808502345,-0.7887916632237646,5.847407549215151,-0.5132043488225444,0.9610205711506117,0.05100550648216516,0.03216980019721863,0.01661240121393609,0.3725113610959603,3076.0,0.024555297965226947
247,523,-6.188346935924458,0.6457979627585164,-5.647602764584974,0.6394055055485728,1.4931812994007092,-0.050332018970494954,0.12066460172839281,0.09762621401312568,-0.11245424533032251,0.0,0.1210542670351908
248,524,-6.001102159703908,0.6715008147589503,1.5767572236305716,-0.6693205641591267,0.5158942184299905,0.09089805481524327,0.8140792674437382,0.2782232022092819,0.18935269560953086,838.0,0.40711528893807797
249,529,-3.9282707941309236,0.18753525960099426,-6.628706212406259,0.7076828724182933,0.5349939608963612,0.012701742017166956,0.15335262112389697,0.10269106255557812,0.04057433240371464,2842.0,0.04446554613209127
250,531,8.435398455408869,-0.8434674357296408,-0.09333526422154126,0.31506342195061765,0.7130060113627233,0.14491285707572632,0.03330895369253529,0.0490659642394729,0.6512610256229497,156.0,0.07139938834639012
251,532,-2.2330606751625126,0.07699456712806296,-1.4646383053623313,-0.8411058408586918,0.42248940799315576,0.1804244487071572,0.5544890149121443,0.3782834998623826,0.31823368258974016,0.0,0.5894187131006238
252,533,9.823242940749406,0.30853997635058694,-4.888082873869752,0.6648646961328613,0.5058076078444923,-0.07040047423662439,0.4933393019670514,0.44911339353405894,-0.10244531920155243,781.0,0.4752873809074776
253,534,-3.466075620216924,0.45303708135656073,1.0161165155042107,-0.17891656662969702,0.41237717994362105,0.011811421104844228,0.5274072866254184,0.12230570562351753,0.01880460429548462,28.0,0.17222048342833918
254,536,5.271625477833888,0.08315698028262242,-2.0900968559474076,-0.027845212077675097,0.6292100783592331,0.009386010029319582,0.598434770213103,0.30550758976301756,0.017708072944199866,0.0,0.4343674665884083
255,539,4.622896564124337,0.20765705046457317,-7.678864144899633,-0.6506649192737988,1.321892378235741,-0.13964226264037521,0.06866794981428141,0.0961696617606499,-0.46161061095610445,3.0,0.11822498621492641
256,540,6.016270351567277,-0.2879097542999822,-2.135520308476324,0.6914285209857187,1.2603079758101696,0.2869243305205085,0.001040750732675098,0.08379303004327442,0.9913886879642767,0.0,0.1202457287150156
257,541,-4.916675890413245,-0.3774220174403846,3.3993114891582543,0.9288143798535637,0.8770338084613033,-0.18123696096341882,1.0731262618220143,0.36088235391525886,-0.3317686384810783,254.0,0.46785461929593886
258,542,-2.6262114670297,-0.6422442331249538,7.399573225855766,0.19226459696488352,0.7074405054602453,0.0012072233855823934,0.07179468398266453,0.02874169408026126,-0.049011577319373154,3829.0,0.03110768548366893
259,543,-8.005838705671621,-0.7897581015385082,-4.982821711445238,-0.6548122382951551,1.5372215704601073,0.13774856908871005,0.11532547970422014,0.030395048288368965,0.799384453639578,866.0,0.026696632323514855
260,546,-7.906254879405539,-0.681066275065636,6.747777591072444,0.13808926966514945,0.8410647200060132,-0.049425358746876036,0.027431525847773246,0.016739060311050234,-0.3611391928755825,3746.0,0.025364468643610333
261,547,9.018311180976845,-0.9115187019938094,1.0144017189194487,0.6190588957814558,1.1365316922630688,0.2838032300218696,0.00028450265215481865,0.06277019822374046,1.1324066678604021,0.0,0.0902574199266149
262,548,5.099944210745379,-0.060285163951744325,8.644268446619188,-0.8351684236667845,0.4431487178695999,0.14923001290492607,1.3825369624484525,0.48089078774752847,0.36454178724131275,735.0,0.46821822482042896
263,553,-3.6164810715529994,0.7056147900954497,-3.570125059111535,0.3887240702594488,0.900064116799621,-0.0028864865748610994,0.2260882624055276,0.2788524724459476,0.005939805185412495,0.0,0.3896999930253331
264,554,-7.087482633647795,0.062445784757071854,9.096297309160065,0.792357453011121,0.8698540765764815,-0.0966305431069396,0.21542420315814037,0.11683083096171028,-0.35764877272817197,2606.0,0.10525060461315221
265,557,-3.3071107132425626,0.7075509558366622,7.596620820347198,0.09863732460941477,0.6733548854033654,-0.06309378734730664,0.12869600399197353,0.048214633021416986,-0.2568593835632368,4160.0,0.0362125719323591
266,558,2.841999555639405,0.2202559194911069,-8.66503622372293,-0.8827091708634136,0.9961926254376996,-0.05455736947933464,0.17890460430461486,0.13902247799543335,-0.14799651811334408,0.0,0.197324526245043
267,559,-6.848516036789651,-0.5124234821595262,9.59945695003652,-0.2713036228302559,1.3828441180429851,0.0921267395704967,0.040848483779867564,0.018058339537354404,0.6509251268144479,3230.0,0.028114101940955018
268,561,8.089653491404496,0.5918757564716672,9.80425053637041,0.43580129350077423,0.4525543575947101,0.023833038854786645,0.10230962866882094,0.050394178152309316,0.05477701388620329,3324.0,0.04629809926262017
269,569,6.0304304290019655,-0.8135083175792321,1.8218886010442525,0.9233473193775905,0.5211944911724886,0.11556068217237721,0.09248311136057201,0.058125507179711884,0.4372977273343247,1782.0,0.05729080735834909
270,571,1.8827148874327349,-0.984636168622425,4.797300569644318,-0.5981324866007278,0.5736846260322384,0.053866313697984065,0.1255256120353763,0.029848988498746346,0.31883938258901146,2131.0,0.03656965665315294
271,573,-0.6038861250854732,-0.16891977802222224,3.895999717337768,-0.016195503744363737,0.5033049652562075,0.06474052452981467,0.032065876033790845,0.02360846489009543,0.3783323169825351,1934.0,0.032211704560786064
272,574,3.2191334304406194,0.31328258633185,1.823302310703201,-0.577245754833982,0.696170248605587,-0.16376802168201837,0.0034889312012072334,0.05607471714395719,-0.6927937464816692,249.0,0.08045555187299648
273,576,-4.729836799742877,0.5839618628241217,-2.311967515043656,0.36024579687576663,0.8590691831071983,-0.02174283635706074,0.12850899151791254,0.047116734670603455,-0.09620970180688468,0.0,0.06432261901877002
274,577,-4.510064602962811,-0.1572809897627181,-0.36056179606232863,-0.2969880533038167,0.5061070963005513,0.08083354758090092,0.09678031718282107,0.028218549448900624,0.38292913239110254,1690.0,0.025428257040184973
275,580,-1.6731295879724661,0.412910178346511,-3.495499194439342,0.18986802721519092,0.5414512872433445,-0.021642788430261902,0.6625005969887112,0.4000780225466102,-0.02085223120095037,0.0,0.5792859855952684
276,581,-7.744661700025284,-0.37201187881146014,1.176333075050786,0.3671169956362368,0.8622181581056616,-0.22380620326083067,1.100124060400621,0.3620588607358482,-0.4643984686399406,193.0,0.5146870785430374
277,590,3.1149866481793387,-0.060220100969100354,7.436505974654127,-0.3892067741264289,0.6683793104204143,0.19949730451689893,0.28308511700335465,0.21736763430879857,0.3789771158133836,1007.0,0.2333343795887806
278,592,5.9266849063063525,-0.6975072015268233,7.57377883673154,0.06781101008924773,1.7863836037052483,0.29362227536408236,1.4731159480048887e-05,0.027110561747815894,1.7835022615705551,268.0,0.0389995741019482
279,593,-6.7185603331982495,-0.12185126681285752,0.00012122177061701933,-0.8781681321136763,1.3464381451853495,0.20271017029155217,0.09304188649821094,0.028202773473687524,1.052455692218503,1400.0,0.042193930803574586
280,594,-5.341661206897054,-0.7374517318530067,3.681042780706736,-0.3056365537006971,0.7276134393346458,0.0685880529385397,0.06564225847486475,0.020014665597048346,0.44142681377154847,2955.0,0.024988101292476517
281,596,-3.074869811478238,0.13794974356100553,0.5562516940182394,-0.910280152518649,0.4093194838054459,0.21653188049483277,0.25493689160509914,0.45818469844689574,0.3376344972746876,584.0,0.5628282505270441
282,598,-2.5303778986124814,0.06336680786553894,1.6362564676750235,-0.08230508497678968,0.4577413377811905,0.03396323969972564,0.6908513462709549,0.1301755411415655,0.09611865182479805,601.0,0.18080520820188348
283,600,-7.967575911372357,-0.27336363044339484,5.239555193325813,0.6202058056386126,0.548245520129945,0.007616031313645741,0.7194843471761065,0.32850028453424074,0.04386444388938829,1890.0,0.30995502463854135
284,603,-2.3415611841792727,0.460013276123028,-1.2643272519053128,0.371791821017891,0.47261736875988775,-0.0003856378439858087,0.29829503763134907,0.09485226807601752,-0.008400004015189286,0.0,0.12256921781792174
285,604,-6.02142848594986,0.6620957748850094,-6.67787703924297,0.46464179170579634,1.474941334374532,-0.12925255259275514,0.5665483397649546,0.31947280532023786,-0.19310896516650985,0.0,0.485415774633765
286,607,4.278941277139133,0.7394608706234351,-2.2685198931160677,-0.36807548007813073,0.7342462508259335,-0.0018737083694440177,0.39527476225436003,0.13112367969646269,0.0006037391538235093,0.0,0.19902034666755822
287,608,1.672160111408989,0.322484840212367,-5.105009973541462,-0.5712040760505472,0.7227885931518852,0.10218538587183294,0.5867686427141134,0.2574858949417685,0.19934865303322483,0.0,0.38149777484245484
288,611,3.4331632993266203,-0.8569778763927889,2.664838124944522,0.19294270762423693,0.5078588945192335,0.05686327327986402,0.10300027195616657,0.029368919333390378,0.24168600187937309,1834.0,0.030946206955014644
289,614,-8.169915064273281,-0.9879776643616207,4.445583131416817,-0.23228727000334448,0.7205464811680252,0.049726155136378944,0.05455920843805506,0.01841852956777091,0.3217373059551928,3403.0,0.02040296449110984
290,615,5.2957486806900445,-0.9696050148800053,5.375303702068093,-0.9355867545713719,1.3316937847568704,0.012568703537885934,0.260442695902692,0.11110947435705455,0.01729618834004798,0.0,0.14057336500275777
291,617,-8.890169835914056,-0.9663203623732597,-2.355090343860733,-0.07258167299600338,0.6776359508667027,0.11509612244671258,0.7931061107934794,0.41843029293318906,0.21303155678470606,4.0,0.49845428834376543
292,618,6.9217399164704885,0.1141669792648139,1.9946397799742877,-0.15179109696269721,0.4669886641627324,-0.005181987348077757,0.2033971982993158,0.047030932515642346,-0.01345623995008664,1041.0,0.019757081702448352
293,621,5.276275161647906,-0.9641486826518386,-0.9794085102799976,-0.188960798193627,0.7503107897487793,0.08959781870736959,0.8869411226567756,0.3770507131919868,0.08703920400613363,0.0,0.517999642752376
294,627,6.2252985378724945,0.8307824563571129,2.730119618759852,0.47966176687449513,1.1816851440757374,0.0007885600526050654,0.4248099034689327,0.16725158018169342,0.020984483036724667,0.0,0.2024776575396072
295,630,-3.0790163747018573,0.6602422298447037,-3.5428254784956414,0.719187267507666,0.8097576288776785,-0.004230801645567852,0.3005102242288449,0.1087874101379815,-0.010563400264287546,0.0,0.1562827837871253
296,632,8.783050028473076,0.22779391124353876,-2.632955134299233,0.8080975936735444,0.6013776206882395,-0.08362874528607725,0.4329631915586524,0.5010342151320473,-0.08797620034540582,707.0,0.5731095194648398
297,634,4.159259869514244,0.5602524997077694,-3.976039057020875,-0.5856083727236421,1.017542187359836,-0.028700309895871114,0.2431595350556941,0.15157926316146458,-0.07656355520638193,0.0,0.22044115785775095
298,641,2.6541810574696956,-0.05700480714201328,3.0964315808353327,-0.7585519633829967,0.3995999544103631,0.049834507403600424,0.7619296276831061,0.3430127719097682,0.013496669215685366,110.0,0.5201646189099914
299,644,-1.8244991394550159,-0.23922557071790074,8.10110944205675,-0.6605437884163787,0.5181488760699863,0.007837539830148364,0.07968538348031215,0.024645829844495107,0.021611866605238325,2086.0,0.027425780931561592
300,646,0.46883619018877276,0.2560393820027784,-9.959181523145297,-0.6562131025481428,0.715463684590349,-0.35417569307593083,0.3348600235978622,0.5026276309197284,-0.5195354153283198,85.0,0.6005061132748412
301,652,2.1844107855784256,-0.9525965411564046,-5.326443200810942,0.8884429402632803,0.6218693865029042,0.05155989726037109,0.4844298949714929,0.38412297221750225,0.08166859675937067,447.0,0.5521470709208448
302,654,5.620884118369911,-0.415449947150637,-5.334366204923093,0.7287853246308766,1.3803297858617851,0.1605337920547985,0.0977352415709581,0.13640372979791265,0.43169159315165684,30.0,0.20251333270471364
303,656,4.145372105830583,0.47725535349685244,-8.888587846851468,-0.8172876747188802,1.5025506200439893,0.2090683632506183,0.6780043884090172,0.3597795883109141,0.31267061955964787,42.0,0.5309281055106952
304,658,9.577852241920548,-0.2835723567411197,-0.8271934654632518,0.6091922007943993,0.49212553231001765,0.1292929836717435,0.4383433741467819,0.09089868618226045,0.3091584022419906,421.0,0.04237709067309074
305,665,-3.697360509589389,0.45228567621925775,-6.332025647298211,0.86721294831298,1.0865366999375465,-0.019312716154005937,0.35122355631611235,0.0884253685200767,-0.051414815761708914,0.0,0.1114349440955482
306,669,-8.4498531720286,0.13048217527068484,9.656529846422702,0.913722611528208,0.431203109887536,-0.018455192276445674,0.04343734618789118,0.018708516023451617,-0.09999006398286209,4233.0,0.024986297178914284
307,670,9.171969052556525,-0.6377377538436506,-4.967963521559908,0.17799289715909983,0.9776561186434773,-0.05277562524741507,0.4082113732454468,0.44050081115920087,-0.08288815958241473,0.0,0.594054951238885
308,671,7.551062351581253,-0.33601591106659634,-8.352398136391283,0.7242606825618341,1.8645257654976521,0.20305476490179725,0.12662467432144311,0.07628243337792472,0.7244282696706876,391.0,0.10555836476987283
309,673,7.231490647461736,0.5255085177450336,4.526072873677787,-0.9645593736117768,0.7124490941521304,-0.06643279766982903,0.2953543951628028,0.06912566635188046,-0.22298130638227298,1626.0,0.04215535146010045
310,674,4.094841534663463,0.3031057856426276,-5.081121268292279,-0.6442311871669382,1.0242649753299233,-0.09541934110652868,0.32620985814615927,0.2698449331516467,-0.20031506054952175,659.0,0.25353072444647906
311,677,2.616426577710882,-0.623927961779372,-8.648578331078324,0.9471330392681274,0.7701078859723696,0.019314565216160103,0.4333699751291759,0.4237878673390049,0.08133427205332935,74.0,0.5746406617286344
312,681,2.2863367463334905,-0.985681528767075,5.0696827035088425,-0.17136383750433937,0.8842389670520079,0.10592198357383908,0.02597970652693503,0.013952451032903797,0.8149636931596059,3223.0,0.022123139297739604
313,683,6.74155918406332,-0.3207330540883049,3.5292078243130187,0.5257530964411778,1.4504866028340893,0.3526377553905013,8.559194116798406e-05,0.05929320997516018,1.4480770349319152,22.0,0.0852855652305479
314,685,4.037015706420686,0.4276046396130133,5.95595394713844,-0.15172291764459156,1.2910979807105911,-0.22890593778847396,3.6363003683628764e-06,0.03149166545514255,-1.2900214223066377,196.0,0.04530522194119719
315,686,-3.6643628939033435,0.32252078787201777,-1.5027914268368003,-0.7434895131573358,0.5387235966488784,0.25842708198369607,0.4971112555155839,0.40072203896273817,0.4717770161526834,125.0,0.4899471253145316
316,688,2.0695132760687396,-0.4714485808762654,3.5625787871867343,-0.6006853315353409,0.6028959538500913,0.014385087977366828,0.28929486224312284,0.08455785467988647,0.0487518337522879,100.0,0.07444664104472112
317,689,6.1738829873110195,-0.6546188362585812,-3.342175767580813,0.08442707960500062,0.5896355866970375,0.03485933003967348,0.3047632659916606,0.4901643011902206,0.07030149952886809,88.0,0.5808144905273971
318,693,-4.435037394353016,-0.5384457763047561,6.306444775143378,-0.7990769490590881,0.8790096937128079,0.061384912167000705,0.0663907099823187,0.02080270278111415,0.3926720509175488,2654.0,0.024912685072402168
319,695,-1.8152863145116793,-0.27508694273710166,-3.8933086811629725,-0.27953777334036833,0.607075728168453,-0.001962092902099229,0.1536207988582483,0.2574114118888417,-0.022388255833877525,0.0,0.359396967022239
320,697,-0.6770901498244197,-0.9150786320538229,8.995335027794802,-0.9820595718256107,0.6165421496227778,0.06358102144291138,0.11467977961738489,0.036811138316579145,0.2626484334244909,2594.0,0.02416256953691144
321,698,-3.357848088836146,-0.5366243950161955,3.0451242250550314,-0.8679908545544284,0.614540755649235,0.056734957535996056,0.07560287683479835,0.028132884594605296,0.23970492418275807,2057.0,0.023373708318383542
322,701,-9.958499998823612,-0.7559425774345512,9.54096117322635,-0.19101830671671616,1.5922179792261895,0.09126841220586561,0.06753766964797775,0.02544211386388308,0.45178658154606255,3302.0,0.02745068380660214
323,702,2.9275390612574914,0.42969500755894563,-5.2568866471013,-0.6182708224233024,0.9706428928633631,0.016766028030015364,0.4830916295036661,0.31213247572067165,0.019094115080594328,0.0,0.44304280142681185
324,703,-7.410803540298277,-0.6989504730666336,3.315508377082552,-0.5019359929615714,1.0652067253634467,0.10767610228098262,0.09263568574236736,0.02526783144271062,0.5547771923586621,2852.0,0.027804421638342104
325,705,4.3018759393081645,-0.46523267973881777,3.1544560520998544,-0.11808215316729465,0.8372969528210806,0.08692899520086218,0.14015366242115973,0.03430316901220099,0.48651572403446136,1627.0,0.036453060674176405
326,712,-4.205382337193253,-0.21477422035927107,1.9677345749392683,-0.9137738759707776,0.7482763795795538,0.10171266532669092,0.12679124596505287,0.03247173620630972,0.49497700847267334,1956.0,0.032338139834345817
327,715,6.175396149781558,0.7769778929994815,3.2046151783068044,-0.4925319430199455,1.0385005975645385,-0.15235813497606254,0.023165504801378085,0.020625596114449495,-1.0307988686063088,1095.0,0.03208077010045711
328,717,-1.6958807556846134,-0.20811627682068412,-3.273180807450249,-0.4445898824529608,0.5151578481638539,0.013691837943755085,0.24545720033551,0.11221443877976361,0.03633757718847761,0.0,0.1446611045639738
329,731,2.7362173346425345,0.10985315397467588,1.9583183212817756,0.9793752970575369,0.4641529472562091,-0.10738044559839963,0.3237481079646641,0.39994237360910345,-0.18502416172842376,0.0,0.5922648935593325
330,734,7.685258196003167,0.23659764091668767,-6.131727975716532,-0.5533883510525306,1.4012587730361028,-0.1949819019407842,0.28603962044548864,0.08672897435752479,-0.7675800845427087,880.0,0.09280475620672096
331,737,5.484728896917552,-0.7234132757338936,1.8472878956876237,0.9885129437486575,1.0131216256708167,0.2691896859317474,0.0007484515976574214,0.07150611637638868,1.006597584320253,86.0,0.10280554219843317
332,738,-2.8590207532685663,0.37307293764222105,-6.17559014998033,0.3066924070161341,0.7119797021646062,-0.11110434721952116,0.5804097517239424,0.3851665027086028,-0.19267296224599037,0.0,0.5917283731735716
333,739,-7.2626440333655555,-0.08244905611157538,7.849388068861987,-0.4577199745613052,1.6946785954087653,0.405837731151804,0.32319407082210666,0.10183075919966118,1.2389575282527967,1113.0,0.1354049876894212
334,743,9.750091178296953,0.7151325963643846,7.862033388025642,0.7867947916362494,2.3366297064066144,-0.09629812598877857,0.12842555589236077,0.31307435049393934,-0.09724606478688465,0.0,0.4303572656442802
335,747,-9.869888993450353,-0.2801680363383283,-5.067851499207774,-0.704401644555209,1.8013943054104118,0.23672863535223546,0.043318544782484716,0.017995537322773585,1.6474762923054238,1429.0,0.02590014784483082
336,753,2.7893080806836568,-0.7532750859548583,-1.3656601630926946,-0.6937827844122553,0.6092318550288028,0.04677009893244253,1.0452331463357933,0.37268210835797405,0.06775037000403465,0.0,0.5849923666267357
337,755,8.967580278269779,0.5045608010786968,7.497643467418005,0.10780343616086263,0.5376448269916161,-0.03555199518974784,0.11054489874911033,0.02887812274775839,-0.18046435415311965,3601.0,0.024941370510004286
338,758,-7.144958621466683,-0.4928392773402184,-4.88026647962873,-0.7334074794265764,1.3186963102752727,0.12990901501567806,0.10342316308220102,0.02424838961775687,0.9582899219666988,1436.0,0.0295542062434734
339,761,-8.059528494405694,0.9171785339295508,4.860980692278507,-0.6356238267905046,1.5341004070941806,0.03277263661805137,0.24796685953201297,0.09858439088984954,0.09836033614239673,89.0,0.13402561115734168
340,765,3.095714585754916,0.36766884266259936,5.935850700171866,0.5373649237880547,0.5396067108827716,-0.003982235425325173,0.27475426907749667,0.06444036579666378,-0.018239693180830522,658.0,0.08763437659647327
341,768,-4.114970166209371,0.3314171287403811,-6.192403917254992,0.5345368914872366,1.159231349039895,-0.055496916324549304,0.3348747487559425,0.12072473113233269,-0.12295463515590647,0.0,0.14018901512236426
342,770,-4.889888726047797,0.7865053146578043,-7.518830663109732,0.7811481252370918,1.3884241412889842,-0.006100586905276907,0.621297196497765,0.31084845516317927,0.006600334159878662,0.0,0.48564824901212084
343,772,-6.48575382353312,-0.37031394919378924,0.4638411962624356,-0.25996446780169546,0.7148867129309301,0.0880238583744771,0.07139311546276034,0.02149362626234344,0.4962872273528496,1743.0,0.027732477789374203
344,773,8.803557945181408,0.4650446224200191,-6.07127079412761,-0.2728082499620885,1.568819217184248,0.15836649468752675,0.5004174041396325,0.3573062010302977,0.2523060601951008,0.0,0.528382153652417
345,774,3.9007963139596757,-0.40214458729075253,1.2245143356173571,0.6780434639135042,0.7477151103308224,0.19891652074268876,0.0034922395980503925,0.07177922610205993,0.7433365334997936,0.0,0.1029799832101474
346,777,-5.115960612719395,-0.8384894851465114,1.8726636364231686,0.5380832285935353,0.7175623147755882,-0.08453745580418077,0.6402677758339279,0.25688733930939234,-0.1480479905069138,28.0,0.39108122070899115
347,780,2.129248338254164,0.18212614871466148,9.563843786154425,0.7974210109051516,0.7623198812329561,-0.021974437118170948,0.21751969879073743,0.13213499393966782,-0.037512120550061895,0.0,0.1528205871334687
348,785,-0.8944483398293679,0.35479849957689713,-5.007646248174442,0.7372665082592902,0.420274359950091,-0.005068236044703018,0.5169515681957744,0.23344764045011754,-0.011085745318287701,0.0,0.32063631143640525
349,786,-3.641983010980021,0.2931982853459867,0.03237576061034364,-0.6791615034090988,0.535045801849058,0.23506413130204304,0.7927378745908276,0.36238045454450274,0.41951810699961,319.0,0.3863672686438527
350,789,0.7655178513791694,0.952984746584393,9.642401824494431,0.1663518064222167,1.7396857914944623,-0.21449109272512842,0.025550540234173424,0.014656646713660498,-1.653354169611537,3507.0,0.023188538804793192
351,791,-4.451438408190256,-0.27437190729805816,4.5631322884840735,0.20064810527708188,0.655913097216477,0.033910324603306244,0.1297259737791032,0.03927293805242609,0.1410239679504005,1949.0,0.053522047593649216
352,792,-7.73668934736313,0.3339356492362553,7.883148648465939,-0.5022147251672251,1.7637109278769487,0.14390582645822175,1.2686703508195718,0.2638826728566517,0.21932785425912749,809.0,0.3221488576464209
353,793,5.7804299315070935,0.48122802195418535,4.3674891144596195,0.11737028377673409,0.5642397580927571,0.044836463307250544,0.28196048152400577,0.06334708700285013,0.2733809643406725,4059.0,0.04805199332424016
354,796,-3.124386687001628,0.9976143522415468,3.14740005879546,-0.6572638353129228,0.5333714902150557,0.0005910015779306157,0.16533735722182358,0.07378178551797007,-0.004090827391642947,1252.0,0.050916020150091466
355,797,4.870321173954886,0.4299162319689511,5.377674495363007,-0.378927153319933,0.6608677484507165,-0.024622758938920207,0.10155260891107754,0.028822791191999094,-0.13852031295955608,2979.0,0.027677509383789732
356,799,2.1728566614876565,0.28790146281049567,2.389561454178999,-0.4073211388413427,0.40650753809113704,-0.037835584285488826,0.08461190505411065,0.043283151763949174,-0.1869290133836207,2278.0,0.0431147745467621
357,801,6.235930835438879,0.6184058912153776,7.81011067730069,0.8191660778580505,1.6706510913917914,-0.03329569059670285,0.3956817858739213,0.14764359080814107,-0.05213926030943592,0.0,0.1777287660585999
